ID,workWithTB,workInPH,Question,Response,profession,phRole,employer,clinician
ID_45,Yes,No,Q6Aopt2,1,Physician,Non-Micro,Hospital,Physician
ID_45,Yes,No,Q16Aopt5,5,Physician,Non-Micro,Hospital,Physician
ID_45,Yes,No,Q2Copt3,NA,Physician,Non-Micro,Hospital,Physician
ID_45,Yes,No,Q14Aopt2,2,Physician,Non-Micro,Hospital,Physician
ID_45,Yes,No,Q14Aopt3,3,Physician,Non-Micro,Hospital,Physician
ID_45,Yes,No,Q20Aopt3,Agree,Physician,Non-Micro,Hospital,Physician
ID_45,Yes,No,Q8Aopt2,3,Physician,Non-Micro,Hospital,Physician
ID_45,Yes,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q21Aopt2,Neutral,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q21Aopt1,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q24Aopt2,2,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q12Aopt3,2,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q11Bopt3,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q24Aopt1,3,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q5Aopt1,A (with bolding),Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q23Aopt1,Disagree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q11Aopt1,Yes; but on the other side of the report,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q17Aopt6,2,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q24Aopt3,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q17Aopt5,5,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q16Aopt1,2,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q12Aopt4,3,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q23Aopt4,Neutral,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q24Aopt4,4,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q12Aopt1,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q17Aopt2,4,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q11Bopt2,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q22Aopt4,Neutral,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q21Aopt3,Agree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q17Aopt4,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q13Aopt2,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q17Aopt3,3,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q19opt1,A (One column),Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q11Bopt4,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q20Aopt1,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q11Bopt5,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q18opt1,A (Summary statement),Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q2Copt1,NA,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q16Aopt3,5,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q17Aopt1,6,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q21Aopt4,Neutral,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q2Copt2,NA,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q16Aopt4,3,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q12Aopt2,4,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q6Aopt3,4,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q22Aopt3,Neutral,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q11Bopt1,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q20Aopt2,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q6Aopt4,2,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q8Aopt4,4,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q22Aopt2,Disagree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q8Aopt3,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q16Aopt2,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q14Aopt1,3,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q2Copt3,NA,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q7Aopt1,They are equally informative,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q14Aopt3,2,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q16Aopt5,4,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q23Aopt3,Disagree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q6Aopt2,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q13Aopt1,3,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q14Aopt2,1,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q13Aopt3,2,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q2Copt4,NA,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q23Aopt2,Neutral,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q20Aopt4,Strongly Agree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q6Aopt1,3,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q8Aopt1,2,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q15Aopt1,B (Organism name),Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q8Aopt2,3,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q20Aopt3,Agree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q22Aopt1,Disagree,Physician,Non-Micro,Hospital,Physician
ID_46,Yes,No,Q9Aopt1,Show me everything - (Ex. Isoniazid (INH; H)),Physician,Non-Micro,Hospital,Physician
ID_47,No,No,Q11Bopt3,NA,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q24Aopt4,4,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q11Aopt1,Yes; but on the other side of the report,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q11Bopt2,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q12Aopt4,2,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q21Aopt2,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q5Aopt1,A (with bolding),Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q12Aopt1,3,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q24Aopt1,3,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q24Aopt2,2,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q21Aopt1,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q17Aopt2,3,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q19opt1,B (Two column),Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q16Aopt1,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q23Aopt4,Disagree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q21Aopt3,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q11Bopt5,NA,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q17Aopt4,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q24Aopt3,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q17Aopt1,5,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q11Bopt4,NA,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q13Aopt2,2,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q18opt1,A (Summary statement),Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q21Aopt4,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q2Copt1,NA,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q22Aopt3,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q6Aopt3,3,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q17Aopt3,4,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q14Aopt1,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q16Aopt2,3,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q22Aopt2,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q16Aopt3,4,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q16Aopt4,5,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q7Aopt1,B (Summary),Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q6Aopt1,4,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q23Aopt1,Neutral,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q8Aopt4,4,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q12Aopt3,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q17Aopt6,2,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q13Aopt3,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q20Aopt1,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q16Aopt5,2,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q17Aopt5,6,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q22Aopt4,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q6Aopt2,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q2Copt2,NA,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q8Aopt3,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q6Aopt4,2,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q11Bopt1,1,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q14Aopt3,3,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q12Aopt2,4,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q2Copt4,NA,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q2Copt3,NA,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q8Aopt1,3,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q20Aopt2,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q22Aopt1,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q23Aopt3,Disagree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q13Aopt1,3,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q14Aopt2,2,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q8Aopt2,2,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q15Aopt1,B (Organism name),Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q20Aopt4,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q9Aopt1,Full Name (Ex. isoniazid),Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q20Aopt3,Agree,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_47,No,No,Q23Aopt2,Neutral,Non-TB,Non-Micro,Public Health Organization,Non-Physician
ID_48,No,No,Q21Aopt2,Neutral,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q24Aopt2,3,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q12Aopt4,2,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q5Aopt1,A (with bolding),Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q24Aopt1,2,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q12Aopt1,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q24Aopt3,4,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q19opt1,A (One column),Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q21Aopt1,Neutral,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q11Bopt3,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q11Bopt5,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q16Aopt1,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q18opt1,A (Summary statement),Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q24Aopt4,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q17Aopt4,2,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q11Bopt4,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q17Aopt3,4,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q17Aopt6,6,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q17Aopt1,3,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q2Copt1,NA,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q16Aopt3,3,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q22Aopt3,Neutral,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q17Aopt2,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q16Aopt4,4,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q13Aopt2,2,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q12Aopt3,4,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q11Aopt1,Yes; but on the other side of the report,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q7Aopt1,A (Full sentence),Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q16Aopt2,2,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q22Aopt2,Neutral,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q20Aopt1,Agree,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q2Copt2,NA,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q14Aopt1,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q16Aopt5,5,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q13Aopt3,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q11Bopt2,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q21Aopt3,Neutral,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q6Aopt2,3,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q6Aopt1,4,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q23Aopt4,Agree,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q14Aopt3,2,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q23Aopt3,Agree,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q17Aopt5,5,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q11Bopt1,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q2Copt3,NA,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q23Aopt1,Agree,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q12Aopt2,3,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q6Aopt4,2,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q14Aopt2,3,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q22Aopt1,Neutral,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q20Aopt2,Agree,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q21Aopt4,Neutral,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q8Aopt1,2,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q8Aopt4,4,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q6Aopt3,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q8Aopt2,1,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q22Aopt4,Neutral,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q23Aopt2,Agree,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q8Aopt3,3,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q13Aopt1,3,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q20Aopt4,Agree,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q15Aopt1,B (Organism name),Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q20Aopt3,Agree,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q2Copt4,NA,Non-TB,Non-Micro,Other,Non-Physician
ID_48,No,No,Q9Aopt1,Full Name (Ex. isoniazid),Non-TB,Non-Micro,Other,Non-Physician
ID_49,Yes,No,Q12Aopt4,2,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q11Bopt3,NA,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q24Aopt4,4,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q17Aopt2,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q24Aopt1,2,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q16Aopt1,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q24Aopt2,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q21Aopt2,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q19opt1,A (One column),Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q16Aopt4,4,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q24Aopt3,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q17Aopt4,6,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q11Aopt1,No ; I am not interested in the mutation data,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q11Bopt2,NA,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q11Bopt4,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q17Aopt3,5,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q23Aopt4,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q12Aopt1,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q17Aopt1,4,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q22Aopt3,Disagree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q16Aopt2,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q21Aopt3,Strongly Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q14Aopt1,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q18opt1,A (Summary statement),Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q16Aopt3,2,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q22Aopt2,Disagree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q11Bopt5,NA,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q16Aopt5,5,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q6Aopt1,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q5Aopt1,A (with bolding),Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q2Copt1,NA,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q6Aopt2,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q17Aopt6,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q21Aopt1,Strongly Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q14Aopt3,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q23Aopt1,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q17Aopt5,2,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q22Aopt1,Neutral,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q20Aopt1,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q2Copt3,NA,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q23Aopt3,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q8Aopt1,2,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q13Aopt3,2,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q21Aopt4,Strongly Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q14Aopt2,2,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q23Aopt2,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q2Copt2,NA,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q6Aopt3,4,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q12Aopt2,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q12Aopt3,4,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q8Aopt2,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q8Aopt4,4,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q20Aopt2,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q7Aopt1,They are equally informative,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q11Bopt1,NA,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q6Aopt4,2,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q2Copt4,NA,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q8Aopt3,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q13Aopt2,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q9Aopt1,Full Name (Ex. isoniazid),Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q15Aopt1,B (Organism name),Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q20Aopt4,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q13Aopt1,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q22Aopt4,Disagree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_49,Yes,No,Q20Aopt3,Agree,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_50,Yes,No,Q24Aopt2,1,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_50,Yes,No,Q12Aopt1,4,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_50,Yes,No,Q12Aopt4,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_50,Yes,No,Q19opt1,A (One column),Surveillance,Non-Micro,Public Health Organization,Non-Physician
ID_50,Yes,No,Q24Aopt1,3,Surveillance,Non-Micro,Public Health Organization,Non-Physician
